"sample_id","taxa","NO_ORIGI","NO_BLOC","Hauteur_5","Hauteur_10","DHP_10","Hauteur_20","DHP_20","ewBAI_PrevAutSMI","ewBAI_PrevAutTXx","ewBAI_Prev_LFR","ewBAI_EFD","ewBAI_TNn_Win","lwBAI_EFD","WR_PrevAutTXx","ewWD_SMI_Sum","ewWD_TXx_Sum","ewWD_TNn_Win","ewWD_Prev_WTD","ewWD_Prev_SMI_Spr","ewWD_Prev_TXx_Sum","lwWD_SMI_Sum","lwWD_Prev_SMI_Spr","lwWD_Prev_WTD","lwWD_Prev_TXx_Sum","Resistance_lw_percentage_det_2011","Recovery_lw_percentage_det_2011","Resilience_lw_percentage_det_2011","Resistance_lw_percentage_det_2013","Recovery_lw_percentage_det_2013","Resilience_lw_percentage_det_2013","Resistance_lw_percentage_det_2016","Recovery_lw_percentage_det_2016","Resilience_lw_percentage_det_2016","Resistance_BAI_ew_det_2011","Recovery_BAI_ew_det_2011","Resilience_BAI_ew_det_2011","Resistance_BAI_ew_det_2013","Recovery_BAI_ew_det_2013","Resilience_BAI_ew_det_2013","Resistance_BAI_ew_det_2016","Recovery_BAI_ew_det_2016","Resilience_BAI_ew_det_2016","Resistance_BAI_lw_det_2011","Recovery_BAI_lw_det_2011","Resilience_BAI_lw_det_2011","Resistance_BAI_lw_det_2013","Recovery_BAI_lw_det_2013","Resilience_BAI_lw_det_2013","Resistance_BAI_lw_det_2015","Recovery_BAI_lw_det_2015","Resilience_BAI_lw_det_2015","Resistance_ew_avg_density_det_2010","Recovery_ew_avg_density_det_2010","Resilience_ew_avg_density_det_2010","Resistance_ew_avg_density_det_2012","Recovery_ew_avg_density_det_2012","Resilience_ew_avg_density_det_2012","Resistance_ew_avg_density_det_2015","Recovery_ew_avg_density_det_2015","Resilience_ew_avg_density_det_2015","Resistance_lw_avg_density_det_2010","Recovery_lw_avg_density_det_2010","Resilience_lw_avg_density_det_2010","Resistance_lw_avg_density_det_2012","Recovery_lw_avg_density_det_2012","Resilience_lw_avg_density_det_2012","Resistance_lw_avg_density_det_2015","Recovery_lw_avg_density_det_2015","Resilience_lw_avg_density_det_2015"
"782713","EPNxEPR","20902","11",205,470,78,970,156,-0.237555546191816,0.0467265401602673,0.0635808471610273,-0.30979764353723,0.104354992542418,-0.400773991342066,0.477683652329414,-0.418756276312388,0.361167500022602,0.358252982844534,-0.166797202620798,-0.0668331229880632,-0.13657628386249,-0.0522563118459805,0.537527641336895,-0.118522713087239,0.178237569027631,1.34076390611351,0.986179748836249,1.32223421217972,0.775372353759684,0.761111042625583,0.590144460593085,1.63130396333835,1.00575731168525,1.64069588870866,0.335942435100086,2.74614365280455,0.922546185857806,1.42612648493601,0.936718697090791,1.33587934285593,1.19193714982586,0.799872891807003,0.953398214883408,0.4568066752588,2.71323613083874,1.2394243761205,0.707406314883063,0.968981106428786,0.685463353690101,0.669976124113141,2.23181357230508,1.49526180691606,1.089978370555,0.973588157198489,1.06119003317485,1.05160908000552,0.929831422531463,0.977819166808533,0.984336194914376,0.990593196488509,0.975076737739567,0.991218899725675,0.967337516213778,0.958843228484789,1.06677451715396,0.946384156913324,1.00957850203337,1.17351276297689,0.909924499076162,1.06780801301123
"782714","EPNxEPR","20902","11",167,455,56,910,129,0.256573743129385,-0.216205394685066,-0.555952458151394,-0.206160580927783,0.46319088596122,0.35512431303508,0.283659890779227,-0.468721858288622,0.501889414796097,0.44852054009,-0.7029513172688,0.154963178979855,-0.530677087853042,-0.254051129543212,0.395121396440464,-0.0669829114416719,0.326618754144418,1.16360653953478,0.894704499114102,1.04108400612036,0.860571974007723,0.982070574113395,0.845142412579662,0.964829901380164,1.56565852147975,1.51059415687432,0.967492037988123,1.22421448695137,1.18441776891516,0.855471154280443,0.806093754322638,0.689589954468643,1.30403705751785,0.661691633574533,0.862870410830712,1.16320796693828,1.14436558283407,1.33113516304256,0.705478064666236,1.3736824626314,0.96910284520315,0.788945567488554,1.05933118159083,0.835754640218501,1.07043536937663,0.991976316369949,1.06184653462634,1.03942450060945,0.900150477396601,0.935638460441318,1.02105025096512,0.962396062942856,0.982654741595642,1.02824280870761,0.994238587577871,1.02231867781655,1.00534583529346,0.987101846006305,0.992378729892925,1.03963459579839,0.996192178013207,1.03567585232628
"782715","EPNxEPR","20902","11",168,405,56,820,124,0.302081850647013,-0.303613537835332,-0.0352661456861705,0.0443942092768581,0.279807131469509,-0.302885870196667,-0.202456209496778,-0.11345859770549,-0.0617431721190054,-0.125380010349018,-0.582448931756899,-0.116057898976786,-0.248015710325196,0.442911761783434,0.421661179879971,0.250897435885188,-0.0112045389346505,0.380953330352278,1.02666895876024,0.391112959009021,3.25343906482527,0.53945797997437,1.75509366588035,1.24880343544421,0.967977979965994,1.20881422681588,1.17908512587152,1.1926668668158,1.4062557627823,0.624873630525513,0.966029722992103,0.603646500201631,0.561132689064536,0.872646719648761,0.489670600399855,0.416477859196914,1.38300155799439,0.5759895281395,2.68633382316208,0.12316664821635,0.330866732989088,4.57955997216943,1.09789193446019,5.02786195682156,0.96997662411591,1.04518713025654,1.01380708417563,1.00807359546567,0.917660463437234,0.925069282793866,1.01314522465468,0.963332105087623,0.975995322026069,1.05793420731304,0.758845188332856,0.802808282792235,0.988898812375067,1.32417404482612,1.30947414030644,1.15890741783339,0.906414877847693,1.05045092557223
"782716","EPN","20912","11",188,470,65,870,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5998866771887,0.101472000388951,0.16234370152997,10.0895257198157,0.40264706402879,4.06251790852677,NA,NA,NA,0.505377652033762,1.72080888479687,0.869658353797481,0.972796829000342,1.24782453626597,1.21387975202836,NA,NA,NA,0.878810972523144,0.145951113445405,0.128263439947792,9.80066570982059,0.882379593933417,8.64790742930866,NA,NA,NA,1.09621761496778,0.925942209374147,1.01503416035813,1.15218818857894,0.847340766553444,0.976296022924304,NA,NA,NA,0.990111090488321,0.973588988963119,0.963961255549696,0.870547926590985,1.1724815555064,1.02070138711227,NA,NA,NA
"782717","EPN","20912","11",150,420,51,910,117,0.268556441233164,-0.312422416507249,-0.282058601159914,-0.510854390562363,0.440299976766022,0.11449107318709,0.150387909022759,-0.067958779393813,0.173364066361753,0.548816676309623,-0.163862737062386,-0.124464829890941,0.151325215941804,-0.599875293895872,0.382944080013998,-0.513469542955195,-0.321825112582666,0.822443305693969,0.891825777120206,0.733476140237835,1.17750981975955,0.50857081680326,0.598847130828974,1.37748516859813,1.7707459341237,2.43917626161084,0.985047919602605,1.07174639486244,1.05572155660084,1.00993728852147,1.11173673867722,1.12278438740937,1.04981780716954,0.594799329349864,0.624430927643988,0.764854685996785,0.924057024596011,0.706769345390505,1.17871130408616,1.29738803156495,1.5292459385917,0.513892884607299,1.2220680362412,0.628012068330366,1.11471515248392,1.05089307563873,1.17144643505492,0.932711820822424,0.997947030758787,0.93079699214336,1.03944004669652,0.97185013589459,1.01017995063629,0.94583706292021,1.03569264354834,0.979596488061827,1.11335177437263,0.80530593218091,0.896588788506421,1.11842259404189,0.961963330551767,1.07588152352888
"782718","EPNxEPR","20921","11",169,435,76,830,175,-0.451742086068628,-0.485166326971892,-0.112058283409946,-0.366826885742628,0.490529436068967,0.130080247447816,0.390410118469242,0.0341067529528112,0.0699626313756835,0.595765804467178,-0.527800400998871,0.195519649596888,-0.151686105533846,-0.458185736313895,-0.34625876569934,-0.155705498615304,-0.155482071872624,7.38973343936984,1.10252532118288,8.14736823369708,0.304712678236728,0.805480171530641,0.245440020333681,0.620000987027663,8.63661107267505,5.35470738963258,0.819753671232148,1.06371947702399,0.871987946451556,1.14699089587675,0.89378551469359,1.02516384822006,0.955376963120571,1.03314223837286,0.98704029416825,6.88487730422514,1.22126571815674,8.40826462536555,0.315084180213,2.83568866567487,0.893480638563464,0.310360279985092,0.475214137905998,0.14748759289338,1.13910693350661,0.9969814243381,1.13566845304083,0.942921247675029,1.00187459910815,0.944688847004973,1.0860919770556,0.919939820129923,0.999139258017082,0.733712992903953,1.48262351705239,1.08782013804629,1.0279694126579,0.673129965804886,0.691957015590884,0.811002504848653,1.39353183955201,1.13015781246303
"782719","EPNxEPR","20921","11",256,565,87,990,175,0.0691470726432916,0.106536045345467,-0.687773187961295,-0.266516916872094,0.158610324493999,0.0505423724108756,0.0877279745826649,0.0447167621724585,-0.0940675517157766,-0.0628885424199008,-0.0248121166853861,0.269650452931845,-0.40996939731728,-0.220909772529011,0.626995139340713,-0.291651036723208,-0.232998059782346,1.45432478932177,0.51820290537219,0.753635331181337,1.23555061378947,0.605688653739455,0.748358987893101,1.35527982549911,1.39547656651103,1.89126123754917,0.710622123249699,1.93492621639637,1.3750013762271,1.14864952220577,0.774516160437666,0.889647617627372,1.21207729600405,0.816127310743316,0.989209384000819,1.10924770715411,0.91978277240642,1.02026693137167,1.09246060998882,1.25397030009669,1.36991315895149,0.426219326601533,1.4488792575858,0.617540341495148,0.864669823984716,0.987390644600789,0.853766894871119,1.09800733000578,0.931329296988366,1.02260639474236,1.0817146431621,0.916015808088187,0.990867712976954,0.922504024646278,0.981865598893643,0.905774966641114,1.17206296536024,0.859206841954349,1.00704451903882,1.22424447866043,0.854934423503609,1.04664874759103
"782720","EPRxEPN","20909","11",224,475,83,840,160,0.170521246552961,-0.550245715372255,-0.102457847213108,-0.470693986826093,0.815489484523016,0.259751160859457,0.206095240252174,-0.566423025074852,0.664807716437374,0.495888954320062,-0.424622754479916,0.200521537774203,-0.338409092981228,0.402295057706831,0.00950027592808077,0.376937206485442,0.362196674670614,8.39144000323243,0.156772170295509,1.3155442612113,4.355514381087,0.736907749056166,3.20961229854858,0.828043228620162,1.1266679342303,0.93292975384287,0.631287654492433,1.35651975282179,0.856354173031525,0.758864328774223,1.05800401429843,0.802881506151013,1.10067756825492,0.843788407948694,0.928738972982659,7.53516073926623,0.166692472605322,1.25605457510683,3.68677636577677,0.711163211580402,2.62189972066453,1.17331990224744,0.839402627081816,0.984887808353879,1.01980638038869,0.950737082506474,0.969567742812226,1.09837762788393,0.875986290888552,0.962163744245014,1.00915526062603,0.985005407522339,0.994023388746251,0.834047940259726,1.18420209744305,0.987681320223622,0.973392800087561,1.11848425677439,1.08872452255548,1.01933580927921,0.91090136082668,0.928514375811796
"782721","EPRxEPN","20909","11",226,455,63,760,110,-0.00304251532363172,-0.203297129904398,-0.23692663850466,-0.382893065638318,0.659316688229626,0.339252993466887,0.383064952649657,-0.321120907211357,0.0929627154027211,0.539483252575785,-0.58573609509968,0.867028879561257,-0.45107486850499,-0.321416230367347,0.127199067907136,-0.320454179517206,-0.165810219749209,2.1161071638037,0.385314034315497,0.815365788329128,3.49121927987725,0.4708621034511,1.64388285373204,1.45028026591526,1.04966203469533,1.5223041347991,0.413032480410507,2.50714332088067,1.03553162456798,0.588019158694459,1.57248685769416,0.924652399119414,0.930113365386729,1.21699993264176,1.13194790302485,1.02031013155135,0.925651889763821,0.944452001415677,1.84030051796269,0.72537658591744,1.33491090678187,0.870567202114591,1.10626147708512,0.963074958913147,1.11209007746013,0.840182989123475,0.934359165455006,1.18975209828145,0.879436563346899,1.0463114965474,1.20467062106167,0.870678185420046,1.04888043037481,0.992803422936916,1.00738153789502,1.00013183902563,1.05149234867707,0.884539895799852,0.930086932533155,1.09683209864089,0.953051367945973,1.04533733201675
"782722","EPR","20919","11",158,305,45,540,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893878125784815,0.488319797743759,0.436498385590811,3.56068878209746,0.500606842190757,1.78250516722986,0.471262420958421,2.63103119721022,1.23990613161442,1.0374175340778,1.12764419731704,1.16983786249778,0.866825622681062,1.103871426834,0.956864036925216,0.868213714502379,1.26368194990237,1.09714599967435,0.943479747836576,0.52682309380539,0.497046919697994,3.24259087767691,0.154695556499326,0.501614400321866,2.67253501143112,0.420929757329529,1.12494951381637,NA,NA,NA,1.12063950161854,0.864195198287754,0.968451276310326,1.00632249445818,0.987941871313689,0.994188128320074,NA,NA,NA,0.852134146679345,1.26544828440088,1.07833169399479,0.863785738029992,1.14200647044691,0.986448901910011
"782723","EPR","20919","11",138,335,44,750,139,-0.108308472981771,0.300022750984301,-0.323613854706947,-0.615170394370003,0.0248094764616582,-0.315366329251174,0.357819065869755,-0.181866331192698,0.489296663941291,0.149836823623343,-0.365507943148307,-0.122463380457969,-0.502315786881503,-0.242341473142828,0.059777909182794,-0.0550993700497273,0.115946072184613,0.847414425343208,1.08396088427161,0.918564089839541,1.19295292116298,0.707571634732173,0.844099648585813,1.30405506274712,1.0864769895192,1.41682581874076,1.06052885657355,1.31152920505552,1.39091456820035,1.16452614535879,0.87278287377904,1.01637847573707,1.1706410266848,0.855697335538974,1.00171440740679,0.803415237006818,1.36558392796298,1.09713093513708,1.22794276176656,0.55550448218175,0.682127708023963,1.35501077834954,1.54250317129169,2.09010842273859,1.04649525316303,0.949340674501624,0.993480509500534,1.02146078492302,0.975383621928843,0.996316120056496,0.964939015347117,1.00382888737586,0.96863365816145,1.06370891343421,0.998921206418729,1.06256139108606,1.04804842529844,0.959831235654612,1.00594961508007,1.01700073257503,0.936673731599353,0.952597871220326
"782724","EPRxEPN","20906","11",104,170,9,350,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11322784321353,0.652486540620298,0.726366184340593,1.54601939820215,1.00182407136517,1.5488394479164,NA,NA,NA,0.871828878655705,1.18103217621261,1.02965795784375,0.961992895053786,0.890770883176136,0.856915260736229,NA,NA,NA,0.836158665727118,1.46813686578886,1.22759536280281,0.675054452199452,1.18631959848979,0.800830326692002,NA,NA,NA,1.02182429131871,0.927704258020487,0.947950746005129,1.00188678860019,0.993210067707794,0.995084045141137,NA,NA,NA,1.05372422756051,1.04936710698831,1.10574354423867,0.933133544232491,1.03286726681457,0.96380309340441
"782725","EPRxEPN","20907","11",141,325,41,870,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268971784156593,5.9796178504244,1.60834848180326,0.923607985986319,0.672425927375383,0.621057956508161,1.31277489577807,0.843542527599716,1.10738145375409,1.14047663990807,0.884442587214107,1.00868611005754,0.94282241786425,1.02458019192696,0.965997173848392,0.863562400357517,1.04631120939247,0.903555019503937,0.27733742679763,5.41187155775698,1.5009145319876,0.920415594912728,0.186513805931673,0.171670215646038,4.21451601350379,1.0909570406997,4.5978559180736,NA,NA,NA,0.956871924445725,1.0019143655845,0.958703727126656,0.920665651818781,1.02792227270449,0.946372729218522,NA,NA,NA,1.37631998943743,0.935521076798763,1.28757635853816,1.12439890047163,0.985467053828627,1.10805807177593
